Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),attack_severity_factor,Financial Loss (in Million $)_norm,Number of Affected Users_norm,Incident Resolution Time (in Hours)_norm,risk_score,severity_cluster,Severity
UK,2023,Malware,IT,22.24,946994,Unknown,Zero-day,VPN,13,0.8,0.21851442356015682,0.9473174334549961,0.16901408450704225,0.48540381636197005,2,Medium
Japan,2015,Malware,Retail,9.75,559143,Nation-state,Social Engineering,VPN,69,0.6,0.0929741682581164,0.5591601773799528,0.9577464788732395,0.4564870162918803,2,Medium
Brazil,2017,Man-in-the-Middle,Education,67.55,287646,Nation-state,Social Engineering,VPN,68,0.3,0.6739370791034275,0.2874487971009127,0.943661971830986,0.574541865137842,1,Critical
China,2019,SQL Injection,Retail,26.97,19575,Insider,Zero-day,AI-based Detection,1,0.8999999999999999,0.2660568901397125,0.019166122070313478,0.0,0.20217259267697907,0,Low
China,2015,Malware,Retail,73.45,701505,Hacker Group,Social Engineering,Antivirus,36,0.6,0.7332395215599559,0.7016345896912665,0.49295774647887325,0.6623777348271369,1,Critical
China,2021,Ransomware,Retail,40.01,998728,Unknown,Weak Passwords,AI-based Detection,68,1.0,0.39712533923007337,0.9990922838119277,0.943661971830986,0.7473102152018049,2,Medium
France,2021,SQL Injection,Telecommunications,52.67,434504,Unknown,Social Engineering,AI-based Detection,46,0.7,0.5243743089757765,0.43442275955729076,0.6338028169014085,0.5368371148377795,1,Critical
Australia,2021,Ransomware,Retail,61.46,860546,Unknown,Zero-day,AI-based Detection,22,1.2,0.6127248969745703,0.8608011721248066,0.295774647887324,0.682485240004735,3,High
Brazil,2020,SQL Injection,Education,62.72,827349,Nation-state,Unpatched Software,VPN,68,0.7,0.6253894863805408,0.8275779590096587,0.943661971830986,0.757161576621311,1,Critical
Japan,2018,DDoS,IT,2.65,145427,Nation-state,Social Engineering,VPN,28,0.6,0.021610212081616245,0.1451174977056898,0.3802816901408451,0.18823567217252246,0,Low
Russia,2022,Malware,Government,33.8,613718,Unknown,Unpatched Software,AI-based Detection,60,0.6,0.334707005729219,0.6137782710558631,0.8309859154929577,0.5442134667070382,2,Medium
Australia,2018,Phishing,IT,61.47,239301,Unknown,Social Engineering,Antivirus,22,0.4,0.6128254095889034,0.23906562277637058,0.295774647887324,0.41600478024593734,3,High
China,2017,Phishing,Education,16.82,848597,Hacker Group,Weak Passwords,AI-based Detection,11,0.4,0.16403658659161727,0.8488427369194295,0.14084507042253522,0.38843646979698276,2,Medium
Japan,2020,Man-in-the-Middle,Banking,73.85,278424,Nation-state,Zero-day,Encryption,9,0.5,0.7372600261332798,0.2782195151974909,0.11267605633802817,0.45090507628016485,3,High
Russia,2015,DDoS,Government,97.4,23096,Unknown,Weak Passwords,Firewall,38,0.6,0.9739672328877276,0.022689902332940694,0.5211267605633804,0.5606192159676493,3,High
Russia,2022,Phishing,Education,33.49,68371,Nation-state,Unpatched Software,Firewall,57,0.4,0.331591114684893,0.06800065251483421,0.7887323943661972,0.35078312050164695,0,Low
China,2023,Ransomware,Healthcare,62.21,534686,Insider,Unpatched Software,AI-based Detection,44,1.0,0.6202633430495528,0.5346838655699347,0.6056338028169015,0.6296372574541819,1,Critical
China,2019,Man-in-the-Middle,Education,75.86,985505,Unknown,Social Engineering,Encryption,26,0.3,0.7574630616142326,0.9858588426268327,0.35211267605633806,0.6991654126450105,3,High
USA,2015,DDoS,Banking,98.39,306320,Insider,Unpatched Software,AI-based Detection,41,0.6,0.9839179817067043,0.3061375425210492,0.5633802816901409,0.6580845117770246,1,Critical
Japan,2023,DDoS,Government,17.69,799380,Unknown,Weak Passwords,AI-based Detection,57,0.6,0.17278118403859688,0.7995868740436205,0.7887323943661972,0.5267350147017643,2,Medium
USA,2023,DDoS,IT,55.14,529551,Unknown,Zero-day,VPN,61,0.8,0.5492009247160519,0.5295448108557652,0.8450704225352113,0.6275578976501925,1,Critical
Australia,2024,DDoS,IT,82.49,102295,Unknown,Weak Passwords,VPN,46,0.6,0.8241029249170772,0.10195143968591219,0.6338028169014085,0.5469871652528864,1,Critical
Australia,2022,Phishing,Banking,64.07,800131,Unknown,Zero-day,AI-based Detection,69,0.6000000000000001,0.638958689315509,0.8003384670505029,0.9577464788732395,0.7472343116160025,1,Critical
UK,2015,Ransomware,Banking,32.0,712739,Nation-state,Weak Passwords,Antivirus,17,1.0,0.31661473514926125,0.7128774603161895,0.22535211267605634,0.48557955468977265,2,Medium
Russia,2018,Phishing,Telecommunications,39.15,814119,Hacker Group,Weak Passwords,Firewall,64,0.4,0.38848125439742687,0.8143375122972025,0.8873239436619719,0.617158544180526,2,Medium
India,2018,SQL Injection,Education,12.44,599905,Nation-state,Social Engineering,VPN,13,0.7,0.12001206151371997,0.5999543639931907,0.16901408450704225,0.3317939507048536,2,Medium
France,2017,DDoS,Healthcare,5.07,65117,Unknown,Social Engineering,Firewall,3,0.6,0.04593426475022616,0.06474408308155134,0.02816901408450704,0.10343073364145727,0,Low
USA,2023,Phishing,Telecommunications,6.18,591348,Nation-state,Weak Passwords,Encryption,55,0.4,0.057091164941200125,0.5913906071890722,0.7605633802816901,0.39236632418953976,2,Medium
Japan,2023,Phishing,Retail,55.7,53447,Insider,Unpatched Software,AI-based Detection,43,0.4,0.5548296311187054,0.05306486818099481,0.5915492957746479,0.3961611720567102,0,Low
Germany,2024,Malware,IT,47.13,471379,Unknown,Unpatched Software,AI-based Detection,67,0.6,0.4686903206352398,0.4713268769058788,0.9295774647887325,0.5747896842836062,1,Critical
Russia,2017,SQL Injection,Banking,76.84,883919,Hacker Group,Social Engineering,VPN,8,0.7,0.7673132978188764,0.884192627983479,0.09859154929577466,0.6619014173817491,3,High
Germany,2021,Malware,Telecommunications,78.46,606940,Insider,Social Engineering,AI-based Detection,32,0.6,0.7835963413408383,0.606994918991084,0.4366197183098592,0.6428609558956324,3,High
India,2018,Man-in-the-Middle,Healthcare,56.88,416331,Hacker Group,Unpatched Software,Encryption,62,0.3,0.5666901196100111,0.41623540973828355,0.8591549295774649,0.5533776566809825,1,Critical
Russia,2019,Phishing,Banking,58.38,826778,Insider,Zero-day,AI-based Detection,59,0.6000000000000001,0.5817670117599759,0.8270065081349185,0.8169014084507042,0.7041890388346068,1,Critical
China,2022,Ransomware,Healthcare,71.36,712697,Insider,Unpatched Software,AI-based Detection,39,1.0,0.7122323851643382,0.712835427152023,0.5352112676056339,0.705785835732469,1,Critical
UK,2023,Man-in-the-Middle,Government,48.19,450891,Nation-state,Social Engineering,Encryption,32,0.3,0.4793446577545482,0.45082269910959755,0.4366197183098592,0.4443086164966704,0,Low
Russia,2016,Phishing,Healthcare,13.91,600700,Hacker Group,Zero-day,Firewall,28,0.6000000000000001,0.1347874158206855,0.6007499917434856,0.3802816901408451,0.37019630187948893,2,Medium
Brazil,2019,DDoS,Education,44.51,119319,Nation-state,Zero-day,Firewall,9,0.8,0.44235601567996785,0.11898888222807796,0.11267605633802817,0.3151742822080162,0,Low
UK,2017,Ransomware,Healthcare,55.45,490818,Hacker Group,Unpatched Software,VPN,65,1.0,0.552316815760378,0.4907812263876199,0.9014084507042254,0.6484427843612822,1,Critical
Germany,2024,Ransomware,Telecommunications,17.92,155170,Insider,Zero-day,VPN,15,1.2,0.17509297416825817,0.15486819100270113,0.19718309859154928,0.27593426668642346,0,Low
France,2017,Malware,Healthcare,41.37,783899,Hacker Group,Social Engineering,AI-based Detection,29,0.6,0.41079505477937484,0.784093649889763,0.3943661971830986,0.5384193563152986,2,Medium
China,2020,Malware,Healthcare,24.78,275619,Nation-state,Weak Passwords,Antivirus,4,0.6,0.24404462760076395,0.2754123003049406,0.04225352112676056,0.24869224535713985,0,Low
India,2024,SQL Injection,IT,8.85,746862,Nation-state,Unpatched Software,Encryption,51,0.7,0.0839280329681375,0.747027404622247,0.7042253521126761,0.4685245049964643,2,Medium
India,2024,SQL Injection,Government,28.13,244429,Hacker Group,Zero-day,AI-based Detection,8,0.8999999999999999,0.277716353402352,0.24419767196317896,0.09859154929577466,0.2940641528090494,0,Low
Russia,2016,SQL Injection,Government,52.59,287446,Hacker Group,Unpatched Software,Encryption,56,0.7,0.5235702080611118,0.28724863917631016,0.7746478873239437,0.5205322524421265,1,Critical
France,2023,DDoS,Retail,79.86,966469,Nation-state,Social Engineering,Antivirus,43,0.6,0.7976681073474722,0.9668078113631656,0.5915492957746479,0.7874194455028682,1,Critical
Australia,2021,DDoS,IT,47.83,126709,Unknown,Weak Passwords,Antivirus,45,0.6,0.47572620363855667,0.12638471754214076,0.619718309859155,0.4121495586898959,0,Low
Brazil,2019,Malware,IT,54.26,883977,Nation-state,Unpatched Software,Antivirus,47,0.6,0.5403558146547391,0.8842506737816137,0.647887323943662,0.6709949927851122,2,Medium
Australia,2023,SQL Injection,Retail,78.57,805183,Unknown,Weak Passwords,VPN,37,0.7,0.7847019800985023,0.8053944562259623,0.5070422535211268,0.7269075796114148,1,Critical
Australia,2021,Malware,Telecommunications,77.63,434446,Unknown,Social Engineering,Encryption,28,0.6,0.7752537943511911,0.43436471375915603,0.3802816901408451,0.5764672698963922,3,High
France,2019,Ransomware,Education,2.27,63872,Nation-state,Unpatched Software,Firewall,55,1.0,0.01779073273695849,0.06349810000090071,0.7605633802816901,0.27827839915139163,0,Low
France,2022,Ransomware,Education,59.0,131307,Hacker Group,Weak Passwords,AI-based Detection,46,1.0,0.5879987938486281,0.1309863482287525,0.6338028169014085,0.5012559853883587,0,Low
Australia,2018,DDoS,Telecommunications,25.07,732072,Hacker Group,Social Engineering,Firewall,35,0.6,0.2469594934164238,0.7322257260978913,0.47887323943661975,0.4742261630832609,2,Medium
India,2016,Ransomware,IT,43.65,340213,Nation-state,Zero-day,Antivirus,15,1.2,0.43371193084732135,0.3400573052138138,0.19718309859154928,0.43493858362138255,0,Low
China,2021,Phishing,Retail,41.97,617987,Insider,Social Engineering,Antivirus,23,0.4,0.4168258116393608,0.6180506419565037,0.3098591549295775,0.45411734822861094,2,Medium
India,2024,Malware,Government,56.13,629293,Insider,Weak Passwords,VPN,69,0.6,0.5591516735350287,0.6293655694342837,0.9577464788732395,0.6640196360189445,1,Critical
Russia,2019,SQL Injection,Healthcare,92.69,979308,Nation-state,Social Engineering,Firewall,10,0.7,0.926625791536838,0.9796569493330238,0.1267605633802817,0.7598995140906987,3,High
France,2024,Phishing,Healthcare,14.38,278126,Unknown,Social Engineering,Antivirus,30,0.4,0.13951150869434117,0.2779212798898331,0.4084507042253521,0.26087112828975684,0,Low
USA,2016,Man-in-the-Middle,Banking,57.26,852868,Unknown,Unpatched Software,Firewall,8,0.3,0.5705095989546688,0.8531171093993161,0.09859154929577466,0.5338572822608173,3,High
Brazil,2019,Phishing,Retail,35.61,43771,Nation-state,Zero-day,Encryption,49,0.6000000000000001,0.3528997889235099,0.043381227788725316,0.676056338028169,0.34938555151165535,0,Low
China,2015,SQL Injection,Education,40.68,90689,Nation-state,Weak Passwords,Antivirus,40,0.7,0.403859684390391,0.09033627532122845,0.5492957746478874,0.3685039112821024,0,Low
France,2024,SQL Injection,Healthcare,31.91,931787,Hacker Group,Unpatched Software,Firewall,15,0.7,0.31571012162026335,0.9320984256578441,0.19718309859154928,0.5153501960637684,2,Medium
Germany,2017,DDoS,Education,98.61,992029,Nation-state,Unpatched Software,VPN,26,0.6,0.9861292592220324,0.9923879941273666,0.35211267605633806,0.8225906371382905,3,High
USA,2021,Ransomware,Government,72.24,283947,Hacker Group,Unpatched Software,AI-based Detection,72,1.0,0.7210774952256508,0.28374687628538925,1.0,0.673555060975877,1,Critical
India,2018,Malware,Banking,20.76,68718,Insider,Social Engineering,Encryption,47,0.6,0.20363855663885821,0.06834792651401957,0.647887323943662,0.29153726539848157,0,Low
Australia,2016,DDoS,Education,93.39,630087,Nation-state,Social Engineering,VPN,72,0.6,0.9336616745401549,0.6301601963949557,1.0,0.8225127287345486,1,Critical
Germany,2019,DDoS,Telecommunications,52.17,481252,Hacker Group,Weak Passwords,Antivirus,48,0.6,0.5193486782591216,0.4812076728538818,0.6619718309859155,0.5444961393569963,1,Critical
France,2021,Ransomware,IT,58.86,935319,Nation-state,Social Engineering,Antivirus,25,1.0,0.5865916172479647,0.9356332146063244,0.33802816901408456,0.6829322450839002,2,Medium
Russia,2018,Malware,Banking,23.14,159475,Insider,Zero-day,Encryption,19,0.8,0.22756055885013574,0.1591765903297702,0.25352112676056343,0.26948142599109803,0,Low
Japan,2017,DDoS,Healthcare,90.38,316136,Hacker Group,Zero-day,VPN,22,0.8,0.9034073776258921,0.3159612934605404,0.295774647887324,0.5953062686659838,3,High
Germany,2019,DDoS,IT,71.08,445129,Insider,Unpatched Software,Antivirus,19,0.6,0.7094180319630115,0.4450561493017992,0.25352112676056343,0.527988282927857,3,High
Brazil,2020,DDoS,Healthcare,53.42,545588,Insider,Unpatched Software,Antivirus,54,0.6,0.531912755050759,0.5455944740400176,0.7464788732394366,0.5857392188801962,1,Critical
UK,2023,SQL Injection,Healthcare,22.8,3315,Nation-state,Unpatched Software,Antivirus,41,0.7,0.22414312996281038,0.0028932828001293023,0.5633802816901409,0.27320129316319114,0,Low
Germany,2023,Ransomware,Retail,89.71,919427,Nation-state,Weak Passwords,AI-based Detection,51,1.0,0.8966730324655745,0.9197286659174089,0.7042253521126761,0.8754328831839877,1,Critical
Australia,2015,Phishing,Banking,99.2,666877,Nation-state,Weak Passwords,Antivirus,28,0.4,0.9920595034676853,0.6669792466255876,0.3802816901408451,0.7129739134029195,3,High
Japan,2017,Ransomware,Telecommunications,49.72,578125,Insider,Social Engineering,Firewall,71,1.0,0.49472308774751234,0.5781571660039772,0.9859154929577465,0.6685194834917473,1,Critical
Russia,2015,Man-in-the-Middle,Government,13.26,616547,Hacker Group,Zero-day,AI-based Detection,22,0.5,0.1282540958890341,0.6166095048993656,0.295774647887324,0.34543941940288814,2,Medium
Germany,2016,DDoS,Government,26.97,976849,Hacker Group,Weak Passwords,VPN,12,0.6,0.2660568901397125,0.977196007650036,0.15492957746478872,0.4905674738438536,2,Medium
Russia,2024,Ransomware,Government,60.69,931196,Unknown,Social Engineering,AI-based Detection,27,1.0,0.6049854256709217,0.9315069589906437,0.36619718309859156,0.6946856945852801,2,Medium
China,2017,Phishing,Banking,38.69,240400,Unknown,Weak Passwords,Encryption,10,0.4,0.38385767413810434,0.24016549057206138,0.1267605633802817,0.29094482950291656,0,Low
USA,2022,DDoS,IT,74.59,281698,Insider,Social Engineering,Encryption,18,0.6,0.7446979595939291,0.281496100423234,0.23943661971830985,0.4902153379082038,3,High
UK,2015,DDoS,Retail,94.19,145401,Insider,Unpatched Software,Antivirus,14,0.6,0.9417026836868028,0.14509147717549148,0.18309859154929578,0.5168282349372277,3,High
UK,2018,SQL Injection,Retail,85.18,918201,Insider,Zero-day,Encryption,35,0.8999999999999999,0.8511408181726808,0.9185016978395955,0.47887323943661975,0.8017814845082749,1,Critical
Russia,2017,Malware,Healthcare,42.4,71213,Nation-state,Social Engineering,Firewall,58,0.6,0.421147854055684,0.07084489662343589,0.8028169014084507,0.4102759908909945,0,Low
USA,2022,Ransomware,Banking,34.58,322611,Unknown,Unpatched Software,VPN,16,1.0,0.3425469896472007,0.3224414062695467,0.2112676056338028,0.3760047388665049,0,Low
Russia,2023,SQL Injection,Telecommunications,48.84,680011,Insider,Unpatched Software,Encryption,66,0.7,0.48587797768619967,0.6801236175342346,0.9154929577464789,0.651486867884046,1,Critical
UK,2016,SQL Injection,Healthcare,63.93,165204,Hacker Group,Social Engineering,Encryption,18,0.7,0.6375515127148458,0.16491011408000913,0.23943661971830985,0.422380963253603,3,High
Germany,2021,SQL Injection,Education,55.5,693497,Nation-state,Unpatched Software,Antivirus,56,0.7,0.5528193788320435,0.6936202663901819,0.7746478873239437,0.6541434089146606,1,Critical
Australia,2022,Malware,Telecommunications,32.6,363166,Unknown,Unpatched Software,Antivirus,38,0.6,0.3226454920092472,0.363028429430821,0.5211267605633804,0.4021920777456212,0,Low
Russia,2017,Ransomware,Retail,52.79,942824,Nation-state,Social Engineering,Antivirus,68,1.0,0.5255804603477737,0.9431441407270337,0.943661971830986,0.7819078207234168,1,Critical
Russia,2020,Ransomware,IT,36.9,809153,Nation-state,Social Engineering,AI-based Detection,48,1.0,0.36586591617247965,0.8093675910293222,0.6619718309859155,0.6215510099749716,2,Medium
Brazil,2016,Ransomware,Education,5.51,740421,Unknown,Social Engineering,Encryption,59,1.0,0.05035681978088251,0.7405813186604231,0.8169014084507042,0.5056974052006208,2,Medium
USA,2024,Malware,Retail,52.2,579778,Nation-state,Zero-day,Firewall,57,0.8,0.5196502161021209,0.5798114712508169,0.7887323943661972,0.6195500066893329,1,Critical
Russia,2017,Malware,IT,68.12,627616,Insider,Zero-day,Firewall,29,0.8,0.6796662981204142,0.6276872452364917,0.3943661971830986,0.6190459322557329,3,High
France,2017,SQL Injection,Government,36.09,696801,Insider,Zero-day,VPN,32,0.8999999999999999,0.3577243944114987,0.6969268753046154,0.4366197183098592,0.529491764017956,2,Medium
Russia,2019,DDoS,Healthcare,68.1,819663,Unknown,Zero-day,Encryption,5,0.8,0.679465272891748,0.8198858899671841,0.056338028169014086,0.6090194817806573,3,High
Russia,2020,SQL Injection,Government,10.46,778573,Unknown,Zero-day,Encryption,62,0.8999999999999999,0.10011056387576642,0.7787634443575981,0.8591549295774649,0.5355042447730789,2,Medium
Brazil,2020,Malware,Telecommunications,23.21,850214,Unknown,Social Engineering,Antivirus,45,0.6,0.22826414715046742,0.8504610137398408,0.619718309859155,0.5303876249539703,2,Medium
China,2018,SQL Injection,Government,1.89,83376,Insider,Unpatched Software,Firewall,62,0.7,0.013971253392300736,0.08301750080813762,0.8591549295774649,0.27232473751485453,0,Low
Russia,2020,Ransomware,Telecommunications,48.68,459635,Insider,Unpatched Software,Antivirus,49,1.0,0.4842697758568701,0.45957360357321936,0.676056338028169,0.5667912590203477,1,Critical
India,2021,Ransomware,Government,9.54,386911,Insider,Social Engineering,Antivirus,33,1.0,0.09086340335712131,0.38679217902925417,0.4507042253521127,0.3425238601220473,0,Low
China,2021,Phishing,Telecommunications,76.26,756305,Nation-state,Weak Passwords,VPN,45,0.4,0.7614835661875566,0.7564778610323546,0.619718309859155,0.6954804467565601,1,Critical
China,2020,Phishing,IT,55.06,743177,Hacker Group,Unpatched Software,Antivirus,21,0.4,0.5483968238013871,0.7433394948614457,0.28169014084507044,0.5386986061480027,3,High
Japan,2022,Malware,Education,17.3,893060,Unknown,Social Engineering,Encryption,19,0.6,0.16886119207960604,0.8933408459274368,0.25352112676056343,0.44625095596218617,2,Medium
